,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Gust Speed,Lightning Activity,Lightning Distance,Logger Temperature,Max Precip Rate,Precipitation,RH Sensor Temp,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,Solar Radiation,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Wind Direction,Wind Speed,X-axis Level,Y-axis Level,Storage 50 cm,Vapor Pressure Deficit
1435,1630004400,2021-08-26 13:00:00,35.6,96.81,100,8396,7.24,0,0,39.1,0.0,0.0,38.2,96.67,0.613,1.438,1.734,27.3,25.0,24.0,837.7,3.27,2.558,0.197,0.26,0.297,185,3.04,0.1,-0.2,131.1,3.253845338279701
1436,1630008000,2021-08-26 14:00:00,36.0,96.76,100,8392,6.06,0,0,39.6,0.0,0.0,38.3,96.61,0.607,1.431,1.711,27.9,25.2,24.0,803.1,3.48,2.461,0.195,0.259,0.296,172,3.4,0.1,-0.1,130.5,3.4799977016273504
1437,1630011600,2021-08-26 15:00:00,35.9,96.69,100,8383,6.35,0,0,39.3,0.0,0.0,38.0,96.55,0.604,1.43,1.697,28.3,25.3,24.0,716.1,3.49,2.409,0.193,0.258,0.295,169,3.78,0.1,-0.3,129.9,3.4994786537204234
1438,1630015200,2021-08-26 16:00:00,35.4,96.65,100,8364,7.92,0,0,38.4,0.0,0.0,37.3,96.5,0.601,1.442,1.674,28.5,25.5,24.0,576.8,3.37,2.373,0.191,0.257,0.294,172,4.01,0.0,-0.3,129.3,3.3751868887063434
1439,1630018800,2021-08-26 17:00:00,34.5,96.63,100,8332,8.06,0,0,37.0,0.0,0.0,36.4,96.48,0.6000000000000001,1.444,1.67,28.5,25.7,24.0,400.7,3.21,2.276,0.189,0.256,0.293,172,4.11,0.0,-0.3,128.7,3.1931459026600386
1440,1630022400,2021-08-26 18:00:00,33.1,96.57,100,8300,8.1,0,0,35.1,0.0,0.0,34.7,96.43,0.597,1.444,1.666,28.3,25.8,24.0,206.8,2.5700000000000003,2.499,0.188,0.256,0.292,168,4.14,0.2,-0.2,128.4,2.559431495534611
1441,1630026000,2021-08-26 19:00:00,31.0,96.55,100,8273,7.14,0,0,32.3,0.0,0.0,31.9,96.41,0.593,1.448,1.66,28.1,25.9,24.0,59.8,2.04,2.464,0.187,0.256,0.291,165,3.47,0.0,-0.1,128.1,2.028592251118583
1442,1630029600,2021-08-26 20:00:00,28.4,96.56,100,8257,6.24,0,0,28.7,0.0,0.0,28.6,96.42,0.597,1.447,1.66,27.8,26.0,24.1,0.4,1.52,2.353,0.186,0.256,0.291,161,3.02,0.1,-0.2,128.0,1.5158637165287678
1443,1630033200,2021-08-26 21:00:00,27.9,96.61,100,8247,7.23,0,0,27.5,0.0,0.0,27.8,96.47,0.598,1.447,1.661,27.4,26.0,24.1,0.0,1.27,2.482,0.186,0.256,0.291,162,4.13,0.1,0.0,128.0,1.2759771108740123
1444,1630036800,2021-08-26 22:00:00,27.1,96.66,100,8235,7.19,0,0,26.6,0.0,0.0,27.0,96.52,0.597,1.447,1.665,27.1,26.0,24.1,0.0,1.09,2.488,0.185,0.256,0.291,171,3.82,0.1,-0.2,127.9,1.098310566351056
1445,1630040400,2021-08-26 23:00:00,26.8,96.66,100,8228,7.51,0,0,26.2,0.0,0.0,26.7,96.52,0.597,1.447,1.666,26.8,26.0,24.1,0.0,1.08,2.446,0.185,0.256,0.291,177,4.03,0.0,-0.1,127.9,1.0777195928099277
1446,1630044000,2021-08-27 00:00:00,26.9,96.64,100,8209,7.56,0,0,26.2,0.0,0.0,26.7,96.5,0.594,1.451,1.665,26.5,25.9,24.2,0.0,1.12,2.426,0.185,0.256,0.291,183,4.62,0.1,-0.3,127.9,1.1184766708090343
1447,1630047600,2021-08-27 01:00:00,26.6,96.62,100,8203,8.73,0,0,26.0,0.0,0.0,26.5,96.48,0.591,1.455,1.666,26.3,25.8,24.2,0.0,1.05,2.443,0.185,0.256,0.291,187,4.65,0.0,-0.2,127.9,1.039522891456
1448,1630051200,2021-08-27 02:00:00,26.3,96.59,100,8198,7.59,0,0,25.6,0.0,0.0,26.2,96.45,0.589,1.456,1.666,26.0,25.7,24.2,0.0,1.04,2.379,0.185,0.256,0.29,188,4.18,0.1,-0.3,127.7,1.042514667858219
1449,1630054800,2021-08-27 03:00:00,26.1,96.54,100,8193,8.45,0,0,25.3,0.0,0.0,25.9,96.41,0.59,1.454,1.666,25.8,25.6,24.2,0.0,0.92,2.453,0.184,0.256,0.29,193,4.45,0.2,-0.2,127.6,0.9283618118460986
1450,1630058400,2021-08-27 04:00:00,25.8,96.52,100,8187,8.5,0,0,25.2,0.0,0.0,25.8,96.39,0.589,1.454,1.667,25.6,25.5,24.2,0.0,0.8300000000000001,2.501,0.184,0.256,0.29,193,4.9,0.2,-0.3,127.6,0.8209025283483369
1451,1630062000,2021-08-27 05:00:00,25.5,96.51,100,8181,7.55,0,0,24.8,0.0,0.0,25.4,96.38,0.591,1.455,1.667,25.5,25.5,24.2,0.0,0.78,2.482,0.184,0.256,0.29,204,4.11,0.2,-0.1,127.6,0.7813566193244847
1452,1630065600,2021-08-27 06:00:00,25.1,96.51,100,8175,7.5,0,0,24.6,0.0,0.0,25.0,96.38,0.589,1.452,1.667,25.3,25.4,24.2,1.5,0.6900000000000001,2.495,0.184,0.256,0.29,204,4.39,0.1,-0.2,127.6,0.6916957622050228
1453,1630069200,2021-08-27 07:00:00,25.0,96.5,100,8171,9.0,0,0,24.8,0.0,0.0,25.4,96.38,0.586,1.453,1.664,25.2,25.3,24.2,74.1,0.64,2.52,0.184,0.256,0.29,199,4.83,0.0,-0.1,127.6,0.6477777175068473
1454,1630072800,2021-08-27 08:00:00,26.7,96.5,100,8192,8.76,0,0,27.1,0.0,0.0,28.2,96.39,0.587,1.45,1.665,25.0,25.2,24.2,234.0,0.9,2.602,0.184,0.256,0.29,203,5.27,0.2,-0.3,127.6,0.9010684848343496
1455,1630076400,2021-08-27 09:00:00,28.8,96.5,100,8241,9.76,0,0,29.9,0.0,0.0,31.1,96.39,0.583,1.453,1.663,25.0,25.1,24.2,418.9,1.34,2.626,0.183,0.255,0.289,208,5.13,0.1,-0.1,127.1,1.3336126295507382
1456,1630080000,2021-08-27 10:00:00,30.8,96.5,100,8298,9.57,0,0,32.4,0.0,0.0,33.4,96.39,0.579,1.456,1.65,25.3,25.0,24.2,591.2,1.86,2.578,0.182,0.254,0.289,209,5.21,0.1,-0.2,126.8,1.8636910990407949
1457,1630083600,2021-08-27 11:00:00,32.3,96.51,100,8358,11.43,0,0,34.3,0.0,0.0,34.8,96.41,0.5720000000000001,1.452,1.635,25.8,25.0,24.2,196.5,2.32,2.514,0.181,0.253,0.288,202,6.14,0.1,-0.2,126.3,2.3219775257467403
1458,1630087200,2021-08-27 12:00:00,33.0,96.49,100,8395,11.18,0,0,35.4,0.0,0.0,35.4,96.38,0.5630000000000001,1.453,1.628,26.3,25.0,24.2,326.2,2.55,2.499,0.179,0.252,0.287,197,6.18,0.1,-0.1,125.7,2.531147795606851
1459,1630090800,2021-08-27 13:00:00,33.8,96.45,100,8413,11.15,0,0,36.4,0.0,0.0,35.9,96.33,0.559,1.456,1.606,26.9,25.0,24.2,681.7,2.74,2.516,0.178,0.251,0.285,199,5.72,0.0,-0.1,125.0,2.7443114929926224
1460,1630094400,2021-08-27 14:00:00,34.5,96.43,100,8418,9.38,0,0,37.3,0.0,0.0,36.5,96.3,0.551,1.455,1.589,27.4,25.1,24.1,780.1,2.96,2.518,0.175,0.251,0.284,197,5.28,0.1,-0.3,124.5,2.951145902660038
1461,1630098000,2021-08-27 15:00:00,34.6,96.41,100,8409,10.44,0,0,37.4,0.0,0.0,36.5,96.27,0.542,1.451,1.568,27.7,25.3,24.1,706.3,3.02,2.475,0.174,0.25,0.283,191,5.4,0.4,-0.1,124.0,3.0245586494348253
1462,1630101600,2021-08-27 16:00:00,34.4,96.38,100,8387,8.79,0,0,37.0,0.0,0.0,36.2,96.24,0.538,1.449,1.561,27.9,25.4,24.1,564.4,3.01,2.435,0.172,0.249,0.282,187,4.92,0.2,-0.4,123.4,3.0038791379242764
1463,1630105200,2021-08-27 17:00:00,33.7,96.37,100,8357,10.08,0,0,35.9,0.0,0.0,35.5,96.23,0.535,1.451,1.54,28.0,25.6,24.1,393.4,2.89,2.353,0.17,0.248,0.281,186,4.89,0.0,-0.2,122.8,2.878050301285327
1464,1630108800,2021-08-27 18:00:00,32.9,96.4,100,8323,9.61,0,0,34.5,0.0,0.0,34.3,96.26,0.534,1.458,1.536,27.9,25.7,24.1,240.8,2.81,2.203,0.169,0.248,0.28,187,4.5600000000000005,0.1,-0.1,122.5,2.7990014811114494
1465,1630112400,2021-08-27 19:00:00,31.2,96.41,100,8295,7.47,0,0,32.3,0.0,0.0,32.1,96.26,0.531,1.462,1.532,27.7,25.8,24.1,60.7,2.38,2.164,0.168,0.247,0.279,183,3.79,0.1,-0.1,122.0,2.3799995866454053
1466,1630116000,2021-08-27 20:00:00,28.4,96.47,100,8273,4.64,0,0,28.7,0.0,0.0,28.8,96.32,0.53,1.461,1.532,27.4,25.9,24.2,0.3,1.66,2.216,0.167,0.247,0.279,170,2.5700000000000003,0.2,-0.2,121.9,1.6528637165287678
1467,1630119600,2021-08-27 21:00:00,27.1,96.5,100,8263,6.6,0,0,26.7,0.0,0.0,27.0,96.36,0.531,1.464,1.533,27.1,25.9,24.2,0.0,1.3,2.282,0.167,0.247,0.279,172,3.43,0.1,-0.2,121.9,1.304310566351056
1468,1630123200,2021-08-27 22:00:00,27.2,96.5,100,8251,9.23,0,0,26.4,0.0,0.0,27.0,96.36,0.529,1.464,1.533,26.8,25.9,24.2,0.0,1.2,2.409,0.166,0.247,0.279,177,4.63,0.2,-0.2,121.8,1.1983883025255135
1469,1630126800,2021-08-27 23:00:00,27.1,96.5,100,8241,9.25,0,0,26.5,0.0,0.0,27.0,96.36,0.528,1.465,1.53,26.5,25.8,24.2,0.0,1.13,2.465,0.166,0.247,0.279,185,5.34,0.2,-0.3,121.8,1.121310566351056
1470,1630130400,2021-08-28 00:00:00,26.8,96.52,100,8222,9.59,0,0,26.2,0.0,0.0,26.6,96.39,0.529,1.466,1.531,26.2,25.7,24.2,0.0,1.12,2.394,0.166,0.247,0.278,187,5.55,0.1,-0.3,121.6,1.1297195928099275
1471,1630134000,2021-08-28 01:00:00,26.4,96.55,100,8215,9.21,0,0,25.8,0.0,0.0,26.3,96.42,0.527,1.466,1.531,26.0,25.7,24.3,0.0,1.09,2.349,0.166,0.247,0.278,190,5.5,0.2,-0.3,121.6,1.0927464345283826
1472,1630137600,2021-08-28 02:00:00,25.8,96.54,100,8211,9.21,0,0,25.3,0.0,0.0,25.7,96.41,0.525,1.467,1.531,25.8,25.6,24.3,0.0,0.96,2.363,0.165,0.247,0.278,193,5.2,0.1,0.0,121.5,0.9589025283483368
1473,1630141200,2021-08-28 03:00:00,25.5,96.56,100,8203,8.53,0,0,24.9,0.0,0.0,25.4,96.43,0.525,1.468,1.532,25.6,25.5,24.3,0.0,0.89,2.374,0.165,0.247,0.278,197,5.2,0.2,-0.1,121.5,0.8893566193244848
1474,1630144800,2021-08-28 04:00:00,24.8,96.58,100,8195,8.69,0,0,24.4,0.0,0.0,24.8,96.45,0.522,1.465,1.532,25.4,25.4,24.3,0.0,0.77,2.37,0.165,0.247,0.278,196,4.62,0.2,-0.1,121.5,0.7602352193130302
1475,1630148400,2021-08-28 05:00:00,24.1,96.62,100,8193,7.13,0,0,23.6,0.0,0.0,24.0,96.48,0.52,1.466,1.529,25.2,25.3,24.3,0.0,0.61,2.393,0.165,0.247,0.278,194,3.95,0.1,-0.2,121.5,0.60887454434316
1476,1630152000,2021-08-28 06:00:00,23.6,96.63,100,8186,6.98,0,0,23.0,0.0,0.0,23.5,96.5,0.521,1.466,1.53,25.1,25.2,24.3,1.4,0.51,2.405,0.165,0.247,0.278,190,3.91,0.0,-0.1,121.5,0.5080230003400175
1477,1630155600,2021-08-28 07:00:00,23.9,96.69,100,8186,7.8,0,0,23.6,0.0,0.0,24.3,96.57,0.521,1.467,1.53,24.9,25.1,24.3,57.9,0.52,2.449,0.165,0.247,0.277,188,4.01,0.2,-0.2,121.3,0.5170542018616082
1478,1630159200,2021-08-28 08:00:00,25.7,96.7,100,8206,8.09,0,0,26.0,0.0,0.0,27.1,96.6,0.517,1.461,1.527,24.8,25.1,24.3,67.8,0.74,2.555,0.165,0.247,0.277,192,4.35,0.2,-0.2,121.3,0.7472863265902907
1479,1630162800,2021-08-28 09:00:00,28.0,96.7,100,8255,9.55,0,0,28.9,0.0,0.0,30.0,96.6,0.516,1.46,1.526,24.8,25.0,24.2,52.9,1.16,2.611,0.164,0.247,0.277,196,5.18,0.3,-0.2,121.2,1.1689303639952628
1480,1630166400,2021-08-28 10:00:00,29.5,96.71,100,8318,9.36,0,0,31.0,0.0,0.0,31.8,96.61,0.512,1.463,1.508,25.0,24.9,24.2,75.1,1.48,2.631,0.164,0.246,0.276,201,5.2,0.2,-0.4,120.8,1.4918854693811814
1481,1630170000,2021-08-28 11:00:00,30.8,96.71,100,8369,9.01,0,0,32.8,0.0,0.0,33.1,96.6,0.507,1.465,1.494,25.5,24.9,24.2,71.9,1.83,2.607,0.163,0.245,0.275,202,5.18,0.3,0.1,120.3,1.8346910990407943
1482,1630173600,2021-08-28 12:00:00,31.6,96.68,100,8412,8.99,0,0,34.4,0.0,0.0,34.3,96.57,0.498,1.475,1.471,26.1,24.9,24.2,706.4,2.09,2.572,0.162,0.245,0.274,197,4.65,0.1,-0.2,120.0,2.0763496796026217
1483,1630177200,2021-08-28 13:00:00,32.6,96.66,100,8432,9.47,0,0,35.5,0.0,0.0,34.8,96.54,0.492,1.478,1.444,26.8,24.9,24.2,167.8,2.39,2.516,0.161,0.244,0.273,184,4.86,0.2,-0.1,119.5,2.402381272176261
1484,1630180800,2021-08-28 14:00:00,32.6,96.62,100,8421,9.65,0,0,35.8,0.0,0.0,34.7,96.49,0.489,1.476,1.414,27.3,25.0,24.2,298.2,2.43,2.492,0.159,0.243,0.272,177,4.97,0.0,-0.3,118.9,2.426381272176261
1485,1630184400,2021-08-28 15:00:00,32.4,96.59,100,8414,9.91,0,0,35.1,0.0,0.0,34.2,96.46,0.487,1.474,1.399,27.6,25.2,24.1,327.1,2.41,2.458,0.158,0.242,0.271,176,5.34,0.2,0.0,118.4,2.405311198052872
1486,1630188000,2021-08-28 16:00:00,32.3,96.58,100,8399,10.51,0,0,34.8,0.0,0.0,34.1,96.45,0.487,1.475,1.38,27.7,25.3,24.1,309.2,2.36,2.484,0.156,0.242,0.27,175,5.6,0.2,-0.6000000000000001,118.0,2.35197752574674
1487,1630191600,2021-08-28 17:00:00,31.6,96.57,100,8368,11.34,0,0,33.5,0.0,0.0,32.9,96.43,0.478,1.476,1.358,27.7,25.4,24.1,158.4,2.29,2.35,0.157,0.242,0.269,171,5.65,0.2,-0.2,117.9,2.2983496796026217
1488,1630195200,2021-08-28 18:00:00,30.2,96.59,100,8337,9.57,0,0,31.3,0.0,0.0,30.9,96.45,0.476,1.476,1.351,27.5,25.6,24.1,108.8,2.01,2.298,0.156,0.241,0.268,170,4.76,0.2,-0.2,117.4,1.9939830424837384
1489,1630198800,2021-08-28 19:00:00,29.4,96.57,100,8310,9.46,0,0,30.0,0.0,0.0,29.9,96.43,0.477,1.476,1.347,27.3,25.6,24.1,50.8,1.87,2.236,0.156,0.241,0.268,170,4.29,0.2,-0.2,117.4,1.8632081541413297
1490,1630202400,2021-08-28 20:00:00,27.3,96.56,100,8292,5.63,0,0,27.5,0.0,0.0,27.6,96.42,0.476,1.475,1.348,27.0,25.7,24.2,0.4,1.41,2.214,0.155,0.241,0.267,165,3.24,0.2,-0.2,117.1,1.4145738459938642
1491,1630206000,2021-08-28 21:00:00,26.6,96.58,100,8279,6.92,0,0,26.1,0.0,0.0,26.4,96.44,0.475,1.475,1.348,26.7,25.7,24.2,0.0,1.26,2.217,0.155,0.241,0.267,174,3.64,0.2,-0.3,117.1,1.265522891456
1492,1630209600,2021-08-28 22:00:00,26.2,96.62,100,8268,7.25,0,0,25.6,0.0,0.0,26.1,96.48,0.484,1.472,1.346,26.4,25.7,24.2,0.0,1.22,2.176,0.152,0.241,0.267,177,3.73,0.1,-0.2,116.8,1.2253866095362411
1493,1630213200,2021-08-28 23:00:00,25.4,96.64,100,8260,6.78,0,0,24.9,0.0,0.0,25.3,96.5,0.485,1.473,1.346,26.1,25.6,24.2,0.0,1.03,2.219,0.152,0.241,0.267,180,3.37,0.2,-0.2,116.8,1.0250422381586772
1494,1630216800,2021-08-29 00:00:00,25.1,96.66,100,8238,7.31,0,0,24.6,0.0,0.0,25.0,96.52,0.484,1.477,1.344,25.8,25.5,24.2,0.0,0.92,2.276,0.152,0.241,0.266,182,3.99,0.0,0.0,116.6,0.9106957622050232
1495,1630220400,2021-08-29 01:00:00,25.0,96.66,100,8235,8.26,0,0,24.4,0.0,0.0,24.9,96.53,0.484,1.478,1.345,25.6,25.5,24.2,0.0,0.86,2.314,0.152,0.241,0.266,188,4.8100000000000005,0.2,-0.1,116.6,0.8537777175068473
1496,1630224000,2021-08-29 02:00:00,24.3,96.68,100,8225,7.01,0,0,23.8,0.0,0.0,24.3,96.54,0.482,1.479,1.345,25.4,25.4,24.2,0.0,0.71,2.321,0.152,0.241,0.266,189,3.69,0.2,0.0,116.6,0.7170717152215444
1497,1630227600,2021-08-29 03:00:00,23.5,96.67,100,8220,6.63,0,0,23.1,0.0,0.0,23.5,96.54,0.481,1.482,1.342,25.2,25.3,24.2,0.0,0.5700000000000001,2.327,0.152,0.241,0.266,187,3.47,0.2,-0.2,116.6,0.5685307729089892
1498,1630231200,2021-08-29 04:00:00,22.7,96.71,100,8213,5.36,0,0,22.3,0.0,0.0,22.7,96.59,0.482,1.479,1.339,25.0,25.2,24.2,0.0,0.42,2.326,0.152,0.241,0.266,176,2.91,0.2,-0.2,116.6,0.4328616266004506
1499,1630234800,2021-08-29 05:00:00,21.8,96.9,100,8206,1.66,0,0,21.3,0.0,0.0,21.6,96.77,0.482,1.48,1.343,24.9,25.1,24.2,0.0,0.31,2.298,0.151,0.241,0.266,61,0.8,0.2,-0.2,116.5,0.3138719061836696
1500,1630238400,2021-08-29 06:00:00,22.0,97.05,100,8202,7.91,0,0,21.5,0.0,0.0,21.9,96.92,0.481,1.478,1.34,24.7,25.0,24.2,0.0,0.41,2.227,0.152,0.241,0.265,30,2.56,0.1,-0.2,116.4,0.4169311922105758
1501,1630242000,2021-08-29 07:00:00,19.8,97.11,100,8197,7.61,0,0,19.9,1.0,0.0,20.1,96.98,0.478,1.482,1.341,24.6,24.9,24.2,8.3,0.29,2.024,0.151,0.241,0.265,68,3.4,0.1,-0.1,116.3,0.2854882494907831
1502,1630245600,2021-08-29 08:00:00,18.7,97.22,100,8191,4.53,0,0,18.9,3.1,1.243,19.0,97.09,0.479,1.482,1.342,24.4,24.8,24.2,19.6,0.08,2.068,0.151,0.241,0.265,59,2.09,0.1,-0.1,116.3,0.0886019800756621
1503,1630249200,2021-08-29 09:00:00,18.8,97.27,100,8189,4.29,0,0,19.1,2.0,0.0085,19.2,97.14,0.478,1.479,1.339,24.2,24.8,24.2,65.0,0.01,2.163,0.151,0.241,0.265,75,1.94,0.1,-0.1,116.3,0.0071248415136295
1504,1630252800,2021-08-29 10:00:00,18.8,97.17,100,8189,6.49,0,0,19.4,1.0,0.0,19.6,97.05,0.477,1.477,1.339,24.0,24.7,24.2,85.0,,2.167,0.151,0.241,0.265,122,3.37,0.1,-0.2,116.3,0.0031248415136295
1505,1630256400,2021-08-29 11:00:00,19.1,97.07,100,8193,7.39,0,0,19.8,1.0,0.0,19.9,96.95,0.477,1.478,1.336,23.9,24.6,24.2,123.2,0.02,2.188,0.151,0.241,0.265,171,3.96,0.0,-0.2,116.3,0.0231396340059917
1506,1630260000,2021-08-29 12:00:00,21.3,96.87,100,8200,7.16,0,0,21.1,0.0,0.0,21.2,96.75,0.477,1.471,1.336,23.8,24.5,24.1,152.8,0.24,2.2880000000000003,0.152,0.241,0.265,184,4.04,0.2,-0.2,116.4,0.245204981243821
1507,1630263600,2021-08-29 13:00:00,21.5,96.76,100,8203,12.53,0,0,21.5,1.0,0.102,21.4,96.63,0.478,1.472,1.337,23.8,24.4,24.1,132.8,0.29,2.271,0.151,0.241,0.265,173,4.77,0.1,-0.5,116.3,0.2934197206554634
1508,1630267200,2021-08-29 14:00:00,22.7,96.86,100,8220,3.9,0,0,22.9,0.0,0.0,23.1,96.73,0.477,1.48,1.334,23.8,24.3,24.1,254.6,0.44,2.315,0.151,0.241,0.265,50,1.84,0.1,-0.1,116.3,0.4438616266004507
1509,1630270800,2021-08-29 15:00:00,24.5,96.81,100,8254,4.5600000000000005,0,0,25.4,0.0,0.0,25.7,96.69,0.476,1.477,1.33,23.9,24.3,24.1,372.7,0.79,2.279,0.151,0.241,0.264,27,2.2,0.1,-0.2,116.1,0.7956490508815901
1510,1630274400,2021-08-29 16:00:00,25.3,96.79,100,8278,6.09,0,0,26.7,0.0,0.0,27.1,96.65,0.471,1.482,1.311,24.1,24.2,24.0,394.5,0.91,2.321,0.151,0.24,0.264,40,2.91,0.1,-0.2,115.9,0.90382759071111
1511,1630278000,2021-08-29 17:00:00,24.5,96.81,100,8270,4.78,0,0,25.7,0.0,0.0,25.8,96.67,0.47,1.479,1.313,24.4,24.2,24.0,200.9,0.8,2.273,0.151,0.24,0.263,57,2.61,0.1,-0.1,115.7,0.8016490508815899
1512,1630281600,2021-08-29 18:00:00,24.1,96.78,100,8264,4.32,0,0,24.6,0.0,0.0,24.9,96.63,0.471,1.476,1.311,24.5,24.2,24.0,131.8,0.71,2.299,0.151,0.24,0.263,67,2.01,0.0,-0.2,115.7,0.7028745443431599
1513,1630285200,2021-08-29 19:00:00,23.9,96.78,100,8254,3.56,0,0,24.3,0.0,0.0,24.7,96.63,0.471,1.476,1.309,24.5,24.2,23.9,87.0,0.62,2.339,0.151,0.24,0.262,38,1.33,0.0,-0.2,115.5,0.6270542018616081
1514,1630288800,2021-08-29 20:00:00,21.6,96.83,100,8243,1.99,0,0,21.8,0.0,0.0,22.0,96.69,0.472,1.476,1.31,24.4,24.2,23.9,0.6000000000000001,0.33,2.255,0.15,0.24,0.262,45,0.84,0.1,-0.2,115.4,0.3251527260359443
1515,1630292400,2021-08-29 21:00:00,20.8,96.88,100,8235,2.91,0,0,20.2,0.0,0.0,20.5,96.74,0.473,1.476,1.31,24.2,24.2,23.9,0.0,0.22,2.234,0.15,0.24,0.262,70,1.25,0.1,-0.2,115.4,0.2226163260716172
1516,1630296000,2021-08-29 22:00:00,20.4,96.88,100,8229,3.26,0,0,19.8,0.0,0.0,20.3,96.74,0.474,1.473,1.31,23.9,24.2,23.9,0.0,0.18,2.213,0.15,0.24,0.262,80,1.39,0.1,-0.2,115.4,0.1838104104453792
1517,1630299600,2021-08-29 23:00:00,20.4,96.87,100,8222,4.34,0,0,19.8,0.0,0.0,20.2,96.73,0.475,1.477,1.311,23.7,24.2,23.9,0.0,0.16,2.242,0.15,0.24,0.262,87,2.11,0.1,-0.2,115.4,0.1548104104453793
1518,1630303200,2021-08-30 00:00:00,20.5,96.84,100,8206,5.09,0,0,20.0,0.0,0.0,20.3,96.71,0.475,1.474,1.308,23.5,24.1,23.8,0.0,0.15,2.265,0.15,0.24,0.262,99,2.81,0.0,-0.2,115.4,0.1466412804606882
1519,1630306800,2021-08-30 01:00:00,20.4,96.8,100,8204,4.08,0,0,19.9,0.0,0.0,20.3,96.67,0.474,1.478,1.309,23.3,24.0,23.8,0.0,0.13,2.263,0.15,0.24,0.262,98,2.47,0.0,-0.1,115.4,0.1338104104453794
1520,1630310400,2021-08-30 02:00:00,20.2,96.76,100,8199,3.92,0,0,19.8,0.0,0.0,20.1,96.62,0.472,1.482,1.309,23.2,24.0,23.8,0.0,0.09,2.265,0.15,0.24,0.262,98,2.36,0.1,-0.2,115.4,0.1023876975032682
1521,1630314000,2021-08-30 03:00:00,19.4,96.74,100,8193,2.7,0,0,19.2,0.0,0.0,19.5,96.61,0.472,1.489,1.309,23.0,23.9,23.8,0.0,0.04,2.216,0.15,0.24,0.262,64,1.34,0.0,-0.1,115.4,0.0368310020993627
1522,1630317600,2021-08-30 04:00:00,18.8,96.72,100,8187,1.82,0,0,18.6,0.0,0.0,18.8,96.59,0.473,1.489,1.31,22.9,23.8,23.8,0.0,0.04,2.126,0.15,0.24,0.262,75,1.14,0.0,-0.1,115.4,0.0441248415136295
1523,1630321200,2021-08-30 05:00:00,18.5,96.69,100,8182,2.46,0,0,18.2,0.0,0.0,18.4,96.56,0.471,1.487,1.307,22.8,23.7,23.7,0.0,0.05,2.084,0.15,0.24,0.261,85,1.24,0.0,-0.1,115.2,0.0457773032821604
1524,1630324800,2021-08-30 06:00:00,18.5,96.69,100,8180,2.11,0,0,18.1,0.0,0.0,18.3,96.56,0.47,1.487,1.308,22.6,23.6,23.7,0.8,0.06,2.067,0.15,0.24,0.261,90,1.13,0.1,-0.2,115.2,0.0627773032821603
1525,1630328400,2021-08-30 07:00:00,19.4,96.69,100,8177,3.39,0,0,18.9,0.0,0.0,19.6,96.57,0.468,1.487,1.308,22.5,23.6,23.7,80.7,0.03,2.215,0.15,0.24,0.261,89,1.97,0.0,-0.1,115.2,0.037831002099363
1526,1630332000,2021-08-30 08:00:00,21.7,96.64,100,8200,3.72,0,0,21.8,0.0,0.0,23.6,96.54,0.469,1.491,1.305,22.4,23.5,23.7,239.5,0.05,2.544,0.15,0.24,0.261,112,1.85,0.1,-0.1,115.2,0.0519699942202964
1527,1630335600,2021-08-30 09:00:00,25.6,96.62,100,8255,3.33,0,0,27.1,0.0,0.0,28.6,96.51,0.469,1.492,1.3,22.5,23.4,23.6,385.6,0.41,2.866,0.15,0.24,0.261,172,1.54,0.1,-0.2,115.2,0.4167711697769287
1528,1630339200,2021-08-30 10:00:00,28.2,96.59,100,8317,2.68,0,0,31.1,0.0,0.0,32.1,96.48,0.466,1.491,1.287,22.9,23.4,23.6,402.3,0.94,2.883,0.15,0.24,0.26,244,1.22,0.1,-0.1,115.0,0.9411720180540506
1529,1630342800,2021-08-30 11:00:00,29.6,96.58,100,8352,3.35,0,0,33.7,0.0,0.0,34.2,96.45,0.458,1.49,1.284,23.8,23.3,23.6,630.7,1.28,2.854,0.15,0.239,0.26,349,1.15,0.1,-0.1,114.8,1.2926816501200546
1530,1630346400,2021-08-30 12:00:00,29.8,96.53,100,8372,4.09,0,0,33.1,0.0,0.0,32.7,96.38,,1.49,1.272,24.6,23.4,23.5,458.9,1.39,2.792,0.15,0.239,0.259,54,1.44,0.1,-0.1,114.6,1.402632610917336
1531,1630350000,2021-08-30 13:00:00,30.5,96.45,100,8371,3.77,0,0,33.6,0.0,0.0,33.1,96.3,,1.49,1.248,25.2,23.5,23.5,469.8,1.54,2.8200000000000003,0.149,0.239,0.258,64,1.58,0.1,-0.1,114.3,1.5462793205014682
1532,1630353600,2021-08-30 14:00:00,32.1,96.36,100,8397,4.41,0,0,35.3,0.0,0.0,34.8,96.22,,1.487,1.251,25.7,23.6,23.5,710.2,2.06,2.726,0.149,0.238,0.257,89,2.11,0.1,-0.1,113.9,2.055710170288
1533,1630357200,2021-08-30 15:00:00,32.9,96.28,100,8394,5.61,0,0,36.8,0.0,0.0,35.9,96.13,,1.488,1.231,26.1,23.8,23.5,616.6,2.53,2.472,0.148,0.238,0.256,101,1.96,0.1,-0.1,113.6,2.5300014811114493
