,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Logger Temperature,Max Precip Rate,Precipitation,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Sensor Output,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Storage 50 cm,Vapor Pressure Deficit
552,1626825600.0,2021-07-20 18:00:00,28.4,96.77,100,8340,29.5,0.0,0.0,96.73,0.526,0.433,1.182,0,30.3,25.8,23.8,1.85,2.023,0.272,0.225,0.265,125.2,1.845863716528768
553,1626829200.0,2021-07-20 19:00:00,26.5,96.74,100,8318,27.2,0.0,0.0,96.71,0.526,0.433,1.185,0,29.8,26.1,23.9,1.33,2.127,0.272,0.225,0.265,125.2,1.335082358797825
554,1626832800.0,2021-07-20 20:00:00,24.4,96.75,100,8296,24.7,0.0,0.0,96.72,0.53,0.433,1.184,0,29.1,26.3,24.0,0.94,2.121,0.272,0.225,0.265,125.2,0.9353126530167613
555,1626836400.0,2021-07-20 21:00:00,22.8,96.75,100,8281,22.5,0.0,0.0,96.72,0.532,0.436,1.182,0,28.2,26.4,24.1,0.64,2.131,0.272,0.224,0.264,124.8,0.6446312335019817
556,1626840000.0,2021-07-20 22:00:00,21.8,96.78,100,8270,21.4,0.0,0.0,96.76,0.533,0.437,1.173,0,27.4,26.3,24.2,0.5700000000000001,2.035,0.271,0.224,0.264,124.70000000000002,0.5768719061836696
557,1626843600.0,2021-07-20 23:00:00,21.2,96.81,100,8259,20.8,0.0,0.0,96.77,0.535,0.434,1.173,0,26.7,26.2,24.3,0.47,2.054,0.271,0.224,0.264,124.70000000000002,0.4637224920902962
558,1626847200.0,2021-07-21 00:00:00,20.8,96.84,100,8235,20.4,0.0,0.0,96.8,0.537,0.433,1.171,0,26.0,26.1,24.4,0.39,2.068,0.271,0.224,0.264,124.70000000000002,0.3886163260716171
559,1626850800.0,2021-07-21 01:00:00,21.0,96.85,100,8230,20.1,0.0,0.0,96.81,0.537,0.433,1.168,0,25.5,25.9,24.4,0.42,2.065,0.272,0.224,0.264,124.8,0.4220053972720654
560,1626854400.0,2021-07-21 02:00:00,20.6,96.85,100,8223,19.7,0.0,0.0,96.81,0.535,0.436,1.168,0,25.0,25.7,24.4,0.37,2.058,0.272,0.224,0.264,124.8,0.3685523121060212
561,1626858000.0,2021-07-21 03:00:00,20.0,96.84,100,8213,19.3,0.0,0.0,96.8,0.535,0.436,1.174,0,24.6,25.5,24.4,0.3,2.043,0.272,0.223,0.264,124.60000000000002,0.2952812709274459
562,1626861600.0,2021-07-21 04:00:00,19.8,96.83,100,8207,18.9,0.0,0.0,96.8,0.536,0.437,1.169,0,24.2,25.3,24.4,0.25,2.051,0.272,0.223,0.263,124.4,0.258488249490783
563,1626865200.0,2021-07-21 05:00:00,19.6,96.84,100,8199,18.8,0.0,0.0,96.81,0.536,0.437,1.165,0,23.8,25.1,24.4,0.24,2.04,0.272,0.223,0.263,124.4,0.241005772982453
564,1626868800.0,2021-07-21 06:00:00,19.3,96.89,100,8191,18.3,0.0,0.0,96.86,0.533,0.438,1.163,0,23.5,24.9,24.3,0.19,2.044,0.272,0.223,0.263,124.4,0.194858124675362
565,1626872400.0,2021-07-21 07:00:00,20.4,96.94,100,8186,20.0,0.0,0.0,96.9,0.532,0.437,1.166,0,23.3,24.7,24.3,0.22,2.173,0.272,0.223,0.263,124.4,0.2238104104453793
566,1626876000.0,2021-07-21 08:00:00,22.6,96.96,100,8182,23.1,0.0,0.0,96.91,0.535,0.438,1.161,0,23.2,24.6,24.2,0.41,2.32,0.272,0.223,0.263,124.4,0.4221805492514408
567,1626879600.0,2021-07-21 09:00:00,24.7,96.97,100,8197,26.8,0.0,0.0,96.92,0.528,0.437,1.157,0,23.6,24.4,24.1,0.81,2.291,0.271,0.223,0.263,124.3,0.8206099111162524
568,1626883200.0,2021-07-21 10:00:00,26.2,96.96,100,8219,29.1,0.0,0.0,96.9,0.53,0.434,1.157,0,24.4,24.3,24.1,1.08,2.331,0.27,0.223,0.263,124.2,1.0703866095362415
569,1626886800.0,2021-07-21 11:00:00,27.1,96.95,100,8243,29.9,0.0,0.0,96.9,0.524,0.434,1.153,0,25.6,24.2,24.0,1.35,2.245,0.269,0.222,0.262,123.7,1.3413105663510558
570,1626890400.0,2021-07-21 12:00:00,28.3,96.91,100,8250,30.7,0.0,0.0,96.86,0.524,0.435,1.146,0,26.9,24.3,23.9,1.71,2.138,0.268,0.222,0.262,123.6,1.7084613723885482
571,1626894000.0,2021-07-21 13:00:00,29.1,96.87,100,8298,31.8,0.0,0.0,96.82,0.522,0.434,1.149,0,28.3,24.5,23.9,1.97,2.053,0.267,0.222,0.262,123.5,1.9758844232591544
572,1626897600.0,2021-07-21 14:00:00,29.3,96.82,100,8338,32.6,0.0,0.0,96.78,0.519,0.434,1.158,0,29.5,24.7,23.8,1.99,2.074,0.266,0.222,0.262,123.4,2.001649205760984
573,1626901200.0,2021-07-21 15:00:00,29.8,96.79,100,8362,33.2,0.0,0.0,96.75,0.519,0.434,1.159,0,30.4,25.1,23.8,2.11,2.072,0.264,0.221,0.262,123.0,2.122632610917336
574,1626904800.0,2021-07-21 16:00:00,29.3,96.74,100,8364,32.3,0.0,0.0,96.71,0.521,0.433,1.156,0,30.9,25.5,23.9,2.06,2.019,0.263,0.221,0.261,122.7,2.0566492057609835
575,1626908400.0,2021-07-21 17:00:00,29.0,96.71,100,8347,31.4,0.0,0.0,96.67,0.522,0.433,1.151,0,30.8,25.8,23.9,1.98,2.02,0.262,0.221,0.261,122.6,1.9856776000859209
576,1626912000.0,2021-07-21 18:00:00,27.6,96.67,100,8328,28.9,0.0,0.0,96.63,0.524,0.432,1.152,0,30.4,26.1,24.0,1.51,2.189,0.261,0.221,0.261,122.5,1.5037819602923044
577,1626915600.0,2021-07-21 19:00:00,27.4,96.67,100,8308,28.4,0.0,0.0,96.63,0.529,0.432,1.154,0,29.8,26.4,24.1,1.44,2.223,0.26,0.221,0.261,122.4,1.4268676599831984
578,1626919200.0,2021-07-21 20:00:00,25.0,96.67,100,8288,25.6,0.0,0.0,96.63,0.527,0.43,1.159,0,29.2,26.5,24.2,0.94,2.222,0.26,0.221,0.26,122.2,0.9457777175068474
579,1626922800.0,2021-07-21 21:00:00,23.4,96.73,100,8274,23.2,0.0,0.0,96.7,0.532,0.432,1.16,0,28.4,26.5,24.3,0.66,2.218,0.26,0.22,0.26,122.0,0.660130284758361
580,1626926400.0,2021-07-21 22:00:00,22.7,96.79,100,8263,22.2,0.0,0.0,96.76,0.532,0.431,1.159,0,27.6,26.5,24.4,0.58,2.177,0.26,0.22,0.26,122.0,0.5818616266004506
581,1626930000.0,2021-07-21 23:00:00,22.2,96.8,100,8248,21.6,0.0,0.0,96.77,0.534,0.433,1.157,0,27.0,26.4,24.5,0.51,2.167,0.26,0.22,0.26,122.0,0.5093336594163715
582,1626933600.0,2021-07-22 00:00:00,22.2,96.82,100,8229,21.6,0.0,0.0,96.79,0.534,0.434,1.157,0,26.4,26.3,24.6,0.53,2.146,0.26,0.22,0.26,122.0,0.5303336594163715
583,1626937200.0,2021-07-22 01:00:00,21.9,96.84,100,8222,21.3,0.0,0.0,96.8,0.533,0.434,1.152,0,25.8,26.1,24.6,0.49,2.135,0.26,0.22,0.26,122.0,0.4928588442730208
584,1626940800.0,2021-07-22 02:00:00,21.1,96.84,100,8213,20.6,0.0,0.0,96.8,0.534,0.434,1.152,0,25.4,25.9,24.6,0.36,2.132,0.26,0.22,0.259,121.8,0.3703227554890151
585,1626944400.0,2021-07-22 03:00:00,20.6,96.81,100,8205,20.0,0.0,0.0,96.77,0.533,0.435,1.147,0,25.0,25.7,24.6,0.28,2.139,0.26,0.219,0.259,121.6,0.2875523121060213
586,1626948000.0,2021-07-22 04:00:00,20.3,96.8,100,8195,19.7,0.0,0.0,96.76,0.53,0.435,1.14,0,24.6,25.5,24.6,0.25,2.124,0.26,0.219,0.259,121.6,0.2580593372779196
587,1626951600.0,2021-07-22 05:00:00,20.0,96.8,100,8188,19.4,0.0,0.0,96.76,0.532,0.435,1.138,0,24.3,25.4,24.5,0.23,2.103,0.26,0.219,0.259,121.6,0.2352812709274458
588,1626955200.0,2021-07-22 06:00:00,19.4,96.83,100,8182,18.9,0.0,0.0,96.8,0.534,0.435,1.144,0,24.0,25.2,24.5,0.17,2.081,0.26,0.219,0.259,121.6,0.1718310020993629
589,1626958800.0,2021-07-22 07:00:00,20.4,96.85,100,8176,20.1,0.0,0.0,96.81,0.532,0.435,1.142,0,23.7,25.0,24.4,0.26,2.131,0.26,0.219,0.259,121.6,0.2658104104453795
590,1626962400.0,2021-07-22 08:00:00,22.4,96.88,100,8175,22.9,0.0,0.0,96.84,0.532,0.432,1.132,0,23.6,24.8,24.4,0.53,2.19,0.26,0.219,0.259,121.6,0.5190824052161176
591,1626966000.0,2021-07-22 09:00:00,24.7,96.89,100,8184,25.8,0.0,0.0,96.84,0.531,0.432,1.133,0,23.9,24.7,24.3,0.9,2.217,0.259,0.219,0.259,121.5,0.8946099111162522
592,1626969600.0,2021-07-22 10:00:00,26.5,96.87,100,8211,28.1,0.0,0.0,96.82,0.529,0.434,1.136,0,24.6,24.5,24.3,1.26,2.198,0.258,0.218,0.258,121.0,1.264082358797825
593,1626973200.0,2021-07-22 11:00:00,27.8,96.86,100,8239,29.7,0.0,0.0,96.81,0.523,0.433,1.134,0,25.6,24.5,24.2,1.54,2.208,0.257,0.218,0.258,120.9,1.5281349407572056
594,1626976800.0,2021-07-22 12:00:00,28.6,96.83,100,8244,30.2,0.0,0.0,96.78,0.523,0.433,1.132,0,26.9,24.5,24.1,1.78,2.135,0.255,0.218,0.258,120.7,1.7790092986798438
595,1626980400.0,2021-07-22 13:00:00,29.4,96.79,100,8298,31.4,0.0,0.0,96.74,0.521,0.433,1.133,0,28.1,24.6,24.1,1.98,2.107,0.254,0.218,0.258,120.6,1.9922081541413297
596,1626984000.0,2021-07-22 14:00:00,29.8,96.76,100,8333,32.3,0.0,0.0,96.71,0.519,0.433,1.134,0,29.2,24.9,24.0,2.1,2.082,0.252,0.217,0.258,120.2,2.112632610917336
597,1626987600.0,2021-07-22 15:00:00,29.9,96.73,100,8358,32.4,0.0,0.0,96.68,0.52,0.433,1.135,0,30.0,25.2,24.0,2.18,2.036,0.25,0.217,0.257,119.8,2.182788396530344
598,1626991200.0,2021-07-22 16:00:00,30.1,96.69,100,8372,32.5,0.0,0.0,96.65,0.522,0.433,1.135,0,30.3,25.5,24.1,2.24,2.017,0.248,0.217,0.257,119.6,2.250463104540756
599,1626994800.0,2021-07-22 17:00:00,29.9,96.64,100,8368,32.2,0.0,0.0,96.6,0.522,0.432,1.136,0,30.3,25.8,24.1,2.24,1.985,0.247,0.217,0.257,119.5,2.233788396530344
600,1626998400.0,2021-07-22 18:00:00,29.3,96.59,100,8351,31.1,0.0,0.0,96.56,0.523,0.432,1.138,0,30.0,26.1,24.2,2.14,1.935,0.246,0.216,0.257,119.20000000000002,2.140649205760984
601,1627002000.0,2021-07-22 19:00:00,27.8,96.55,100,8323,29.2,0.0,0.0,96.52,0.525,0.432,1.138,0,29.5,26.3,24.3,1.74,1.999,0.245,0.216,0.257,119.1,1.7371349407572056
602,1627005600.0,2021-07-22 20:00:00,25.4,96.54,100,8301,26.0,0.0,0.0,96.51,0.529,0.432,1.136,0,28.8,26.4,24.3,1.19,2.06,0.244,0.216,0.256,118.8,1.184042238158677
603,1627009200.0,2021-07-22 21:00:00,24.5,96.57,100,8287,24.3,0.0,0.0,96.54,0.528,0.432,1.136,0,28.1,26.5,24.4,0.96,2.107,0.244,0.216,0.256,118.8,0.9676490508815898
604,1627012800.0,2021-07-22 22:00:00,23.5,96.64,100,8270,23.2,0.0,0.0,96.61,0.53,0.432,1.131,0,27.4,26.4,24.5,0.72,2.169,0.244,0.216,0.256,118.8,0.7265307729089892
605,1627016400.0,2021-07-22 23:00:00,23.6,96.67,100,8257,23.0,0.0,0.0,96.64,0.53,0.431,1.123,0,26.8,26.3,24.6,0.71,2.207,0.244,0.216,0.256,118.8,0.7060230003400174
606,1627020000.0,2021-07-23 00:00:00,23.8,96.69,100,8239,23.3,0.0,0.0,96.65,0.527,0.434,1.123,0,26.3,26.2,24.6,0.75,2.206,0.244,0.216,0.256,118.8,0.7422843050220851
607,1627023600.0,2021-07-23 01:00:00,23.6,96.68,100,8229,23.1,0.0,0.0,96.64,0.533,0.433,1.124,0,25.9,26.0,24.6,0.75,2.172,0.244,0.215,0.255,118.4,0.7410230003400171
608,1627027200.0,2021-07-23 02:00:00,23.3,96.67,100,8220,22.8,0.0,0.0,96.62,0.531,0.432,1.124,0,25.5,25.9,24.7,0.6900000000000001,2.162,0.244,0.215,0.255,118.4,0.6988211296876745
609,1627030800.0,2021-07-23 03:00:00,22.8,96.62,100,8210,22.3,0.0,0.0,96.58,0.531,0.433,1.127,0,25.2,25.7,24.6,0.6000000000000001,2.168,0.244,0.215,0.255,118.4,0.6076312335019813
610,1627034400.0,2021-07-23 04:00:00,22.6,96.61,100,8203,22.0,0.0,0.0,96.56,0.529,0.432,1.125,0,24.9,25.6,24.6,0.55,2.183,0.244,0.215,0.255,118.4,0.5591805492514408
611,1627038000.0,2021-07-23 05:00:00,22.3,96.61,100,8194,21.8,0.0,0.0,96.57,0.53,0.43,1.12,0,24.6,25.4,24.6,0.5,2.201,0.244,0.215,0.255,118.4,0.4916645530366383
612,1627041600.0,2021-07-23 06:00:00,22.1,96.64,100,8184,21.6,0.0,0.0,96.6,0.533,0.431,1.111,0,24.4,25.2,24.5,0.43,2.231,0.244,0.215,0.255,118.4,0.4290893350973013
613,1627045200.0,2021-07-23 07:00:00,23.0,96.69,100,8179,23.0,0.0,0.0,96.65,0.53,0.434,1.109,0,24.2,25.1,24.5,0.54,2.273,0.244,0.215,0.255,118.4,0.5364376223970688
614,1627048800.0,2021-07-23 08:00:00,25.0,96.71,100,8179,25.7,0.0,0.0,96.67,0.531,0.432,1.114,0,24.1,25.0,24.5,0.76,2.405,0.244,0.215,0.255,118.4,0.7627777175068475
615,1627052400.0,2021-07-23 09:00:00,27.2,96.72,100,8184,28.5,0.0,0.0,96.67,0.528,0.431,1.113,0,24.5,24.8,24.4,1.07,2.531,0.243,0.214,0.254,117.9,1.0763883025255132
616,1627056000.0,2021-07-23 10:00:00,28.8,96.69,100,8207,30.5,0.0,0.0,96.64,0.526,0.432,1.111,0,25.3,24.7,24.3,1.35,2.607,0.242,0.214,0.254,117.8,1.352612629550738
617,1627059600.0,2021-07-23 11:00:00,30.3,96.66,100,8232,32.2,0.0,0.0,96.61,0.52,0.432,1.111,0,26.4,24.7,24.3,1.7000000000000002,2.609,0.241,0.214,0.254,117.7,1.707625382870611
618,1627063200.0,2021-07-23 12:00:00,31.2,96.61,100,8230,32.7,0.0,0.0,96.57,0.517,0.433,1.11,0,27.7,24.8,24.2,2.1,2.445,0.239,0.213,0.254,117.3,2.0989995866454056
619,1627066800.0,2021-07-23 13:00:00,32.0,96.58,100,8283,33.8,0.0,0.0,96.54,0.516,0.433,1.108,0,28.9,25.0,24.2,2.36,2.397,0.237,0.213,0.254,117.1,2.3577753962618133
620,1627070400.0,2021-07-23 14:00:00,32.4,96.54,100,8323,35.0,0.0,0.0,96.49,0.512,0.433,1.111,0,30.0,25.2,24.2,2.39,2.468,0.235,0.213,0.253,116.7,2.3953111980528723
621,1627074000.0,2021-07-23 15:00:00,32.8,96.5,100,8348,35.5,0.0,0.0,96.45,0.511,0.432,1.112,0,30.8,25.6,24.2,2.56,2.4,0.234,0.212,0.253,116.4,2.573991993354453
622,1627077600.0,2021-07-23 16:00:00,32.7,96.47,100,8350,35.5,0.0,0.0,96.42,0.512,0.432,1.11,0,31.2,25.9,24.2,2.56,2.395,0.231,0.212,0.253,116.1,2.5511187754219558
623,1627081200.0,2021-07-23 17:00:00,32.5,96.43,100,8341,34.9,0.0,0.0,96.38,0.512,0.432,1.112,0,31.2,26.3,24.3,2.44,2.441,0.229,0.212,0.253,115.9,2.4497789302521094
624,1627084800.0,2021-07-23 18:00:00,32.0,96.37,100,8321,34.0,0.0,0.0,96.33,0.512,0.432,1.113,0,31.0,26.6,24.4,2.36,2.401,0.228,0.212,0.253,115.8,2.3537753962618133
625,1627088400.0,2021-07-23 19:00:00,30.8,96.32,100,8292,32.2,0.0,0.0,96.29,0.516,0.431,1.113,0,30.6,26.8,24.5,2.03,2.401,0.227,0.211,0.252,115.29999999999998,2.040691099040795
626,1627092000.0,2021-07-23 20:00:00,28.3,96.32,100,8267,29.2,0.0,0.0,96.29,0.518,0.431,1.116,0,29.9,27.0,24.6,1.39,2.461,0.226,0.211,0.252,115.2,1.3854613723885485
627,1627095600.0,2021-07-23 21:00:00,26.8,96.36,100,8251,26.7,0.0,0.0,96.32,0.518,0.431,1.113,0,29.2,27.0,24.7,0.97,2.539,0.226,0.211,0.252,115.2,0.9847195928099276
628,1627099200.0,2021-07-23 22:00:00,26.5,96.39,100,8238,26.0,0.0,0.0,96.35,0.518,0.431,1.113,0,28.5,27.0,24.8,0.87,2.587,0.226,0.211,0.251,115.0,0.8750823587978247
629,1627102800.0,2021-07-23 23:00:00,26.4,96.38,100,8225,25.8,0.0,0.0,96.34,0.52,0.432,1.113,0,28.0,26.9,24.9,0.84,2.594,0.226,0.211,0.251,115.0,0.8477464345283829
630,1627106400.0,2021-07-24 00:00:00,26.1,96.39,100,8202,25.7,0.0,0.0,96.34,0.522,0.433,1.111,0,27.5,26.8,24.9,0.8200000000000001,2.566,0.226,0.211,0.251,115.0,0.8153618118460986
631,1627110000.0,2021-07-24 01:00:00,25.6,96.38,100,8194,25.2,0.0,0.0,96.34,0.52,0.433,1.106,0,27.1,26.7,25.0,0.71,2.563,0.226,0.211,0.251,115.0,0.7197711697769287
632,1627113600.0,2021-07-24 02:00:00,25.2,96.39,100,8183,24.7,0.0,0.0,96.34,0.521,0.433,1.104,0,26.7,26.6,25.0,0.64,2.557,0.226,0.211,0.251,115.0,0.6487122429156886
633,1627117200.0,2021-07-24 03:00:00,24.9,96.37,100,8175,24.4,0.0,0.0,96.32,0.52,0.433,1.104,0,26.4,26.4,25.0,0.59,2.549,0.226,0.21,0.251,114.8,0.5999576792404375
634,1627120800.0,2021-07-24 04:00:00,24.5,96.36,100,8165,24.0,0.0,0.0,96.32,0.52,0.432,1.104,0,26.1,26.3,25.0,0.52,2.555,0.226,0.21,0.251,114.8,0.5196490508815899
635,1627124400.0,2021-07-24 05:00:00,24.2,96.35,100,8160,23.7,0.0,0.0,96.31,0.521,0.429,1.105,0,25.9,26.1,25.0,0.44,2.572,0.225,0.21,0.25,114.5,0.4479258182559933
636,1627128000.0,2021-07-24 06:00:00,23.9,96.37,100,8151,23.5,0.0,0.0,96.32,0.522,0.432,1.103,0,25.6,26.0,25.0,0.37,2.597,0.225,0.21,0.25,114.5,0.3690542018616081
637,1627131600.0,2021-07-24 07:00:00,24.7,96.39,100,8147,25.0,0.0,0.0,96.34,0.522,0.434,1.099,0,25.4,25.8,24.9,0.44,2.668,0.225,0.21,0.25,114.5,0.4436099111162521
638,1627135200.0,2021-07-24 08:00:00,26.7,96.41,100,8142,27.7,0.0,0.0,96.35,0.521,0.434,1.099,0,25.4,25.7,24.9,0.73,2.769,0.225,0.21,0.25,114.5,0.7340684848343493
639,1627138800.0,2021-07-24 09:00:00,28.5,96.43,100,8146,30.1,0.0,0.0,96.38,0.518,0.434,1.095,0,25.7,25.6,24.9,1.04,2.849,0.224,0.209,0.25,114.2,1.0423795311852158
640,1627142400.0,2021-07-24 10:00:00,30.2,96.43,100,8172,32.2,0.0,0.0,96.39,0.514,0.432,1.093,0,26.5,25.5,24.8,1.36,2.943,0.223,0.209,0.25,114.1,1.3489830424837383
641,1627146000.0,2021-07-24 11:00:00,32.0,96.46,100,8197,34.1,0.0,0.0,96.4,0.508,0.433,1.093,0,27.7,25.5,24.8,1.78,2.974,0.222,0.209,0.249,113.8,1.780775396261813
642,1627149600.0,2021-07-24 12:00:00,33.3,96.45,100,8191,35.2,0.0,0.0,96.39,0.503,0.433,1.095,0,29.1,25.6,24.7,2.27,2.849,0.22,0.208,0.249,113.4,2.266413295385986
643,1627153200.0,2021-07-24 13:00:00,34.3,96.41,100,8249,36.7,0.0,0.0,96.35,0.498,0.433,1.093,0,30.5,25.8,24.7,2.74,2.665,0.218,0.208,0.249,113.2,2.743757769375083
644,1627156800.0,2021-07-24 14:00:00,35.1,96.37,100,8285,38.6,0.0,0.0,96.32,0.494,0.434,1.093,0,31.8,26.1,24.7,3.15,2.489,0.216,0.207,0.249,112.8,3.164832747829535
645,1627160400.0,2021-07-24 15:00:00,35.3,96.35,100,8304,39.3,0.0,0.0,96.3,0.488,0.428,1.094,0,32.8,26.5,24.7,3.22,2.511,0.214,0.207,0.248,112.4,3.205584973178904
646,1627164000.0,2021-07-24 16:00:00,35.1,96.32,100,8310,39.0,0.0,0.0,96.27,0.484,0.432,1.097,0,33.3,26.9,24.8,3.09,2.574,0.212,0.206,0.248,112.0,3.079832747829535
647,1627167600.0,2021-07-24 17:00:00,34.7,96.3,100,8301,38.1,0.0,0.0,96.25,0.487,0.432,1.098,0,33.2,27.4,24.9,2.92,2.617,0.209,0.206,0.248,111.7,2.913117965942289
648,1627171200.0,2021-07-24 18:00:00,33.9,96.31,100,8279,36.7,0.0,0.0,96.26,0.492,0.432,1.097,0,33.0,27.7,25.0,2.7,2.604,0.208,0.206,0.248,111.6,2.6857146042222158
649,1627174800.0,2021-07-24 19:00:00,32.5,96.29,100,8257,34.5,0.0,0.0,96.25,0.492,0.432,1.095,0,32.4,28.0,25.1,2.24,2.64,0.207,0.205,0.247,111.1,2.250778930252109
650,1627178400.0,2021-07-24 20:00:00,29.6,96.3,100,8230,30.6,0.0,0.0,96.27,0.495,0.435,1.1,0,31.7,28.1,25.2,1.54,2.603,0.206,0.205,0.247,111.0,1.5436816501200543
651,1627182000.0,2021-07-24 21:00:00,26.8,96.32,100,8214,27.1,0.0,0.0,96.29,0.497,0.437,1.103,0,30.9,28.2,25.4,0.93,2.6,0.206,0.205,0.247,111.0,0.9237195928099275
652,1627185600.0,2021-07-24 22:00:00,27.1,96.36,100,8199,26.5,0.0,0.0,96.33,0.498,0.436,1.1,0,30.1,28.2,25.5,0.87,2.72,0.205,0.205,0.246,110.7,0.8663105663510557
653,1627189200.0,2021-07-24 23:00:00,26.8,96.39,100,8188,26.3,0.0,0.0,96.35,0.499,0.436,1.1,0,29.4,28.1,25.6,0.7000000000000001,2.827,0.205,0.205,0.246,110.7,0.6967195928099277
654,1627192800.0,2021-07-25 00:00:00,26.4,96.44,100,8166,26.0,0.0,0.0,96.4,0.499,0.436,1.101,0,28.9,28.0,25.7,0.63,2.813,0.205,0.205,0.246,110.7,0.6287464345283826
655,1627196400.0,2021-07-25 01:00:00,25.6,96.44,100,8158,25.2,0.0,0.0,96.4,0.498,0.435,1.098,0,28.4,27.8,25.7,0.56,2.722,0.205,0.205,0.246,110.7,0.5607711697769289
656,1627200000.0,2021-07-25 02:00:00,24.5,96.44,100,8150,24.3,0.0,0.0,96.41,0.498,0.436,1.096,0,28.0,27.7,25.7,0.52,2.55,0.205,0.205,0.246,110.7,0.5246490508815902
657,1627203600.0,2021-07-25 03:00:00,24.1,96.46,100,8142,23.9,0.0,0.0,96.41,0.499,0.437,1.094,0,27.6,27.5,25.7,0.44,2.568,0.205,0.205,0.246,110.7,0.4338745443431597
658,1627207200.0,2021-07-25 04:00:00,24.2,96.46,100,8137,24.0,0.0,0.0,96.41,0.498,0.435,1.092,0,27.3,27.4,25.7,0.4,2.608,0.205,0.204,0.245,110.3,0.4119258182559933
659,1627210800.0,2021-07-25 05:00:00,24.3,96.45,100,8128,24.0,0.0,0.0,96.4,0.5,0.436,1.087,0,27.0,27.2,25.7,0.37,2.666,0.205,0.204,0.245,110.3,0.3720717152215447
660,1627214400.0,2021-07-25 06:00:00,24.3,96.43,100,8122,24.0,0.0,0.0,96.39,0.497,0.435,1.085,0,26.8,27.0,25.7,0.29,2.752,0.205,0.204,0.245,110.3,0.2860717152215448
661,1627218000.0,2021-07-25 07:00:00,24.3,96.47,100,8115,24.0,0.0,0.0,96.42,0.495,0.436,1.081,0,26.6,26.9,25.7,0.25,2.789,0.205,0.204,0.245,110.3,0.2490717152215444
662,1627221600.0,2021-07-25 08:00:00,24.7,96.57,100,8112,24.6,0.0,0.0,96.52,0.496,0.436,1.084,0,26.5,26.7,25.6,0.43,2.672,0.205,0.204,0.245,110.3,0.4396099111162521
663,1627225200.0,2021-07-25 09:00:00,23.9,96.68,100,8106,24.2,0.0,0.0,96.63,0.495,0.437,1.085,0,26.4,26.6,25.6,0.67,2.299,0.204,0.204,0.245,110.2,0.6670542018616081
664,1627228800.0,2021-07-25 10:00:00,20.9,96.83,100,8099,21.8,0.0,0.6000000000000001,96.79,0.496,0.437,1.076,0,26.3,26.5,25.5,0.35,2.12,0.204,0.204,0.244,110.0,0.3517700446226426
665,1627232400.0,2021-07-25 11:00:00,21.8,96.72,100,8091,20.8,0.0,0.2,96.69,0.495,0.438,1.066,0,26.1,26.4,25.5,0.77,1.845,0.204,0.203,0.244,109.8,0.7668719061836697
666,1627236000.0,2021-07-25 12:00:00,21.1,96.66,100,8094,20.8,0.0,0.325,96.63,0.497,0.437,1.065,0,25.8,26.3,25.5,0.48,2.024,0.204,0.203,0.244,109.8,0.4783227554890152
667,1627239600.0,2021-07-25 13:00:00,23.6,96.53,100,8126,23.1,0.0,0.0,96.49,0.495,0.437,1.07,0,25.5,26.2,25.4,0.78,2.133,0.203,0.203,0.244,109.7,0.7800230003400173
668,1627243200.0,2021-07-25 14:00:00,27.2,96.48,100,8200,27.7,0.0,0.0,96.43,0.49,0.436,1.073,0,25.9,26.0,25.4,1.53,2.082,0.203,0.203,0.244,109.7,1.5253883025255135
669,1627246800.0,2021-07-25 15:00:00,29.8,96.42,100,8235,31.0,0.0,0.0,96.39,0.484,0.435,1.074,0,26.9,25.9,25.3,1.96,2.222,0.202,0.202,0.244,109.4,1.972632610917336
670,1627250400.0,2021-07-25 16:00:00,28.5,96.45,100,8229,29.6,0.0,0.0,96.41,0.481,0.435,1.073,0,27.7,25.9,25.3,1.45,2.441,0.201,0.202,0.243,109.1,1.450379531185216
671,1627254000.0,2021-07-25 17:00:00,28.3,96.45,100,8232,29.1,0.0,0.0,96.41,0.481,0.435,1.073,0,28.0,26.0,25.2,1.0,2.841,0.2,0.201,0.243,108.8,1.005461372388548
672,1627257600.0,2021-07-25 18:00:00,28.3,96.41,100,8233,29.0,0.0,0.0,96.36,0.482,0.435,1.074,0,28.1,26.2,25.2,0.87,2.966,0.199,0.201,0.243,108.70000000000002,0.8804613723885479
673,1627261200.0,2021-07-25 19:00:00,27.6,96.38,100,8218,28.3,0.0,0.0,96.33,0.483,0.435,1.072,0,28.1,26.3,25.2,0.6900000000000001,2.999,0.198,0.201,0.243,108.6,0.6937819602923043
674,1627264800.0,2021-07-25 20:00:00,25.9,96.38,100,8201,26.0,0.0,0.0,96.33,0.483,0.435,1.068,0,27.9,26.4,25.2,0.32,3.011,0.198,0.201,0.242,108.4,0.3306202151479169
675,1627268400.0,2021-07-25 21:00:00,24.8,96.38,100,8189,24.6,0.0,0.0,96.33,0.485,0.435,1.066,0,27.5,26.4,25.2,0.18,2.9530000000000003,0.198,0.201,0.242,108.4,0.17723521931303
